text,location,phase
year 2018 january china u country started trade war china country business loss revenge making corona virus laboratory experiments time corona spread wuhan city parts world country china country social boycott full life,mumbai,1
absolutely correct exception apart ias officers practical training exposure ill equipped understand lead drive entrepreneurial objective govt pls note business abt risk uncertainty rewards growth incentive loss closure beyond ias comprehension,mumbai,1
2nd hand furniture shop shaheenbagh form shade owned one naushad 400 500 people gathered douse fire amp save furniture loss furniture worth 4 lakh rupees face rolling eyes police says reason fire yet known shaheenbaghfireshaheenbagh shaheenbaghfire,delhi,1
shocking hear fire broken furniture market shaheenbagh hope loss livesshaheenbagh,delhi,1
respected sir please check personal base immediately big loss,delhi,1
chayan r u wasting ur time zero loss,delhi,1
yes dear must follow instructions pm narendramodi ji defeat coronavirusoutbreak ensure minimum loss precious lives citizenscoronavirusoutbreak,delhi,1
loss words akshaykumar positive gesture true super hero,kolkata,1
pmoindia cmofficeup aamaadmiparty aapkagopalrai myogiadityanath arvindkejriwal government must immediately ensure transport food health facilities compensation loss livelihood migrant workers aisa,kolkata,1
government thought earlier great contributor gdp help factories run production take place even 0 0001 good hand loss would make factories run great difficulties product quality suffer,kolkata,1
masi mom ’ younger sister dear second mother actually lost cancer 40s ’ loss mourn day precious us one the… https www instagram com p b rh y1b 9u igshid 1odi1yy17yxth,kolkata,1
china solely responsible pandemic global lockdown imagine loss lives trauma panic uncertainty future world facing survive imagine economic situation heading 1 2,kolkata,1
govt safeguarding commendable ironically also levying 5 tcs foreign travel effective 1st april shift india travel business overseas foreign companies pay leading millions jobloss india savetravelindustrygovt tcs india travel jobloss savetravelindustry,bangalore,1
covid 19 may go away tcs travel ’ shift travel business indian overseas forever ideology makeinindia result jobloss crores give relief4travel amp savetravelindustry nsitharaman sanjeevsanyal cbic india anicovid tcs travel jobloss relief4travel savetravelindustry,mumbai,1
covidー19 may go away tcstax travel ’ shift travel business indian overseas forever ideology makeinindia result jobloss crores give relief4travel amp savetravelindustry nsitharaman pmoindiacovid tcstax travel jobloss relief4travel savetravelindustry,mumbai,1
’ curious ‘ advanced treatment ’ family access treatment available knowledge ps repeated tests probably part treatment declared recovered 2 consecutive negative results,bangalore,1
thanks comprehensive list variables analysis severity covid19india better personalised efficient treatment indiafightscorona https twitter com rnivruti status 1240309708650459136variables covid19india indiafightscorona,bangalore,1
feel conspiracy govt give five star treatment deserves kuch din hamare hospital main party kar lijiye person shrugging person facepalming smiling face smiling eyes jokes apart hope recovers familys sake folded hands,bangalore,1
doctor requires treatment jail put behind bars dangerous coronavirus cmomaharashtra authackeray hmoindia desimojito theskindoctor13,hyderabad,1
pmoindia mohfw india icmrdelhi dear prime minister india mohfw consider treatment aspect take quick effective steps considering technique already employed china uk usa kindly read content image attached,hyderabad,1
ktrtrs sir son aged 11 months suffering eye infection cold past 2 days nearby hospitals denying treatment saying services closed till april 14th suraksha childerens http dr cn rao hospitals tarnaka kindly look issue,hyderabad,1
vikarabd hai sir sister carrying twins 9th month ending private doctors available doctors saying go govt hospital go govt hsptl treatment twins,hyderabad,1
precautions better treatment donations wont matter much amount given responsible care took problems come,hyderabad,1
mohfw india please confirm rates confirmed treatment covid 19 cases opd amp ipd cases maharashtra,mumbai,1
stop ’ backbone family old persons ladies animals farms suffer best way medical checkup normal person allowed go govt arranged transportation strict supervision sick stuckupfor treatment,mumbai,1
stop ’ backbone family old persons ladies animals farms suffer best way medical checkup normal person allowed go govt arranged transportation strict supervision sick stuckupfor treatment,mumbai,1
mplads funds donated merely diverted towards coronavirus treatment funds us tax payers money donation remove money pocket stop fooling masses pmcarefund coronavirus mpladfund bjp modipmcarefund coronavirus mpladfund bjp modi,mumbai,1
’ come every thing shut students cancersurvivors mumbai able visit tatamemorial seek advice doctors dad needs argent treatment available locallycancersurvivors,mumbai,1
balochis jst getting worst treatment ever world dont even right breathe family amnesty amnestyusa unhumanrights dawn com please show concern pls show ur veins exist,delhi,1
mlkhattar mcf faridabad swachhfaridabad pmoindia sanitation chemical treatment yet started faridabad garbage getting piled front every houses going behave like responsible leaders,delhi,1
india options also ayush system government giving opportunity ayush doctors give treatment allopathy definitely give 70 80 results narendramodi drharshvardhan jpnadda amitshahoffice amitshah,delhi,1
learn italy spain america countries one treatment system allopathy system collapsed found treatment allopathy covid19 would stopped countries moayush mohfw india pmoindia shripadynaik,delhi,1
pmoindia cmofficeup cpcb official mohfw india un undp india doctors handling cases covid 19 patients treatment destroy disposal items use recycled,delhi,1
best send italy people dying without treatment remind italy one one best medical facility world,kolkata,1
coming abroad coronavirus infection get vvip treatment whereas poors victims covid19 r left fend amp paying lives belongings face lathis get essentials great injustice,kolkata,1
rahul ji nation understand everything congress others get best treatment soon citizen need support remarks forget politicsand come party cocoons destroying national calamity carona 19,kolkata,1
dear pm sir poor man residing barasat kolkata west bengal need help relief fund due operation treatment house repair etc thanks support,kolkata,1
observation reason scalable rise covid19 cases india may malaria infected countries may herd immunity hence fatality rates lower thn expected also chlorine seems work treatment,kolkata,1
strengthening medical medicine hospital treatment facilities general public normal life may resumed benefit public country,chennai,1
belive health department hospital need get truth,chennai,1
hospitals turn snorkel masks ease respirator overload https www channelnewsasia com news world covid 19 coronavirus hospitals snorkel masks ease respirator 12587072 xodhueapu6m twitter,chennai,1
anything quite meh untill hospital scene,chennai,1
nadi shodana pranayama must practiced hospitals helps faster recovery patients suffering breathing difficulties due infection,bangalore,1
many aiims similar hospitals created ur called gandhis specific state families found many taking admissions many development,bangalore,1
pleading face unamused face pensive face hope government gets priorities right times come narendramodi great veterans best lauded building schools hospitals time war covid statues wont save infrastructure essential serv,bangalore,1
